ID,Node
1319,"[1715.9632406047913, 3647.454216149521, 210]"
1319,"[1645.2525624861364, 3749.277592640384, 178]"
1319,"[1641.009921799017, 3599.370955028836, 155]"
1319,"[1638.8886014554575, 3646.7471093683343, 163]"
1319,"[1711.7205999176722, 3764.8339418264877, 216]"
1319,"[1687.6789693573294, 3678.566914521729, 198]"
1319,"[1737.8835508215745, 3762.7126214829277, 230]"
1319,"[1682.7292218890236, 3650.9897500554534, 199]"
1319,"[1701.113998199874, 3721.7004281741083, 206]"
1319,"[1652.3236302980022, 3592.29988721697, 160]"
1319,"[1718.7916677295375, 3773.3192232007264, 224]"
1319,"[1755.5612203512378, 3687.0521958959675, 235]"
1319,"[1730.1053762285226, 3689.8806230207138, 219]"
1319,"[1674.2439405147848, 3762.712621482928, 196]"
1319,"[1790.2094526293788, 3737.2567773602123, 260]"
1319,"[1743.5404050710665, 3766.9552621700477, 239]"
1319,"[1759.8038610383574, 3716.7506807058026, 239]"
1319,"[1636.7672811118978, 3692.70905014546, 166]"
1319,"[1638.8886014554575, 3683.5166619900347, 169]"
1319,"[1727.9840558849628, 3725.9430688612274, 218]"
1319,"[1686.2647557949565, 3657.3537110861325, 196]"
1319,"[1725.1556287602166, 3615.634410996126, 210]"
1319,"[1725.8627355414028, 3668.6674195851174, 217]"
1319,"[1718.7916677295377, 3641.7973619000286, 209]"
1319,"[1740.0048711651339, 3774.7334367630997, 232]"
1319,"[1655.1520574227484, 3627.6552262762975, 169]"
1319,"[1638.181494674271, 3623.4125855891784, 157]"
1319,"[1737.8835508215743, 3635.4334008693495, 214]"
1319,"[1772.531783099715, 3794.5324266363227, 254]"
1319,"[1749.9043661017456, 3689.8806230207138, 235]"
1319,"[1730.1053762285223, 3750.6918062027567, 228]"
1319,"[1761.2180746007305, 3766.248155388861, 244]"
1319,"[1694.7500371691947, 3735.135457016653, 208]"
1319,"[1745.6617254146265, 3764.8339418264877, 232]"
1319,"[1648.7880963920693, 3757.0557672334357, 185]"
1319,"[1639.5957082366444, 3605.027809278328, 156]"
1319,"[1628.2819997376596, 3793.1182130739494, 175]"
1319,"[1695.4571439503814, 3740.085204484959, 210]"
1319,"[1651.6165235168157, 3783.925824918524, 189]"
1320,"[3061.587445202791, 2273.545740304059, 173]"
1320,"[3061.5874452027915, 2289.102089490163, 177]"
1320,"[3075.022474045336, 2245.9685758377836, 188]"
1320,"[3081.3864350760145, 2170.308150250823, 180]"
1320,"[3071.486940139403, 2252.3325368684623, 179]"
1320,"[3070.07272657703, 2290.516303052536, 175]"
1320,"[3084.2148622007608, 2190.107140124046, 185]"
1320,"[3082.093541857201, 2183.7431790933674, 170]"
1320,"[3051.6879502661795, 2294.7589437396555, 169]"
1320,"[3069.3656197958435, 2270.0102063981262, 184]"
1320,"[3060.880338421605, 2294.051836958469, 171]"
1320,"[3089.164609669067, 2202.1279554042176, 186]"
1320,"[3063.708765546351, 2233.2406537764255, 168]"
1320,"[3065.1229791087244, 2250.2112165249027, 165]"
1320,"[3070.07272657703, 2270.7173131793124, 171]"
1320,"[3086.3361825443208, 2203.542168966591, 190]"
1320,"[3063.708765546351, 2308.1939725822, 182]"
1320,"[3061.5874452027915, 2232.5335469952392, 164]"
1320,"[3078.5580079512683, 2232.5335469952392, 171]"
1320,"[3046.031096016687, 2317.386360737625, 169]"
1320,"[3087.7503961066936, 2186.5716062181136, 187]"
1320,"[3082.800648638388, 2219.805624933881, 185]"
1321,"[2786.5229073212245, 2452.4437559442554, 229]"
1321,"[2791.47265478953, 2535.1752493430813, 238]"
1321,"[2785.1086937588516, 2500.527017064941, 218]"
1321,"[2782.280266634105, 2528.811288312402, 229]"
1321,"[2779.4518395093587, 2490.627522128329, 223]"
1321,"[2707.326947828331, 2632.0488783656383, 209]"
1321,"[2702.377200360025, 2648.312334332929, 204]"
1321,"[2746.924927574778, 2562.7524138093568, 202]"
1321,"[2698.134559672906, 2625.684917334959, 195]"
1321,"[2777.330519165799, 2522.4473272817236, 210]"
1321,"[2753.9959953866432, 2541.5392103737604, 200]"
1321,"[2774.5020920410534, 2494.163056034262, 207]"
1321,"[2700.2558800164657, 2616.4925291795344, 197]"
1321,"[2762.481276760882, 2558.5097731222377, 203]"
1321,"[2775.916305603426, 2556.3884527786777, 220]"
1321,"[2727.8330444827407, 2591.7437918380056, 190]"
1321,"[2761.0670631985085, 2547.196064623253, 205]"
1321,"[2770.96655813512, 2511.840725563926, 222]"
1321,"[2765.3097038856276, 2510.4265120015525, 205]"
1321,"[2794.3010819142764, 2519.6189001569774, 237]"
1321,"[2725.7117241391816, 2561.3382002469834, 189]"
1321,"[2782.280266634105, 2542.9534239361337, 218]"
1321,"[2708.0340546095176, 2607.3001410241095, 202]"
1321,"[2770.96655813512, 2545.7818510608795, 206]"
1321,"[2763.1883835420686, 2535.1752493430813, 201]"
1321,"[2770.2594513539334, 2502.6483374085, 212]"
1321,"[2785.1086937588516, 2524.568647625283, 241]"
1321,"[2720.761976670876, 2629.927558022079, 220]"
1321,"[2766.0168106668143, 2550.7315985291852, 203]"
1321,"[2721.469083452062, 2633.4630919280116, 219]"
1321,"[2778.7447327281725, 2472.9498525986655, 222]"
1321,"[2730.6614716074873, 2594.5722189627513, 190]"
1321,"[2727.8330444827407, 2579.0158697766474, 196]"
1322,"[2421.6558082289657, 2907.820523028392, 242]"
1322,"[2360.844625046923, 3013.8865402063743, 219]"
1322,"[2390.543109856758, 2902.1636687788996, 207]"
1322,"[2378.5222945765863, 2892.9712806234747, 201]"
1322,"[2401.8568183557427, 2951.661143461958, 228]"
1322,"[2413.8776336359138, 2857.6159415641473, 228]"
1322,"[2428.7268760408315, 2871.0509704066917, 231]"
1322,"[2407.513672605235, 2880.950465343303, 216]"
1322,"[2372.865440327094, 3083.890111543842, 238]"
1322,"[2351.6522368914975, 2917.012911183817, 192]"
1322,"[2399.028391230996, 2917.7200179650035, 219]"
1322,"[2365.7943725152286, 2917.0129111838173, 198]"
1322,"[2373.5725471082806, 3040.756597891463, 226]"
1322,"[2376.400974233027, 3064.7982284518057, 240]"
1322,"[2355.18777079743, 2914.891590840258, 195]"
1322,"[2358.0161979221766, 3029.4428893924783, 222]"
1322,"[2378.5222945765863, 2887.3144263739823, 202]"
1322,"[2389.836003075571, 2955.1966773678905, 222]"
1322,"[2397.6141776686236, 2917.7200179650035, 219]"
1322,"[2370.0370132023477, 3010.3510063004414, 219]"
1322,"[2377.8151877953997, 2958.732211273824, 220]"
1322,"[2400.4426047933694, 2896.506814529407, 214]"
1322,"[2377.8151877953997, 2995.501763895524, 225]"
1322,"[2400.4426047933694, 2924.7910857768693, 229]"
1322,"[2359.43041148455, 3105.810421760625, 229]"
1322,"[2387.007575950825, 2946.7113959936523, 223]"
1322,"[2397.614177668623, 2895.0926009670343, 227]"
1322,"[2358.7233047033633, 3014.5936469875605, 212]"
1322,"[2403.271031918116, 2917.7200179650035, 227]"
1322,"[2396.1999641062503, 2882.3646789056766, 211]"
1322,"[2388.421789513198, 3034.3926368607845, 235]"
1322,"[2357.30909114099, 3011.765219862815, 212]"
1322,"[2365.087265734042, 3023.786035142986, 217]"
1322,"[2390.543109856758, 2955.903784149077, 228]"
1322,"[2398.3212844498094, 2958.025104492637, 230]"
1322,"[2384.8862556072654, 2967.217492648062, 214]"
1322,"[2382.7649352637054, 2942.4687553065332, 221]"
1322,"[2374.986760670654, 3060.5555877646866, 233]"
1322,"[2365.7943725152286, 3007.5225791756952, 223]"
1322,"[2367.2085860776015, 2904.2849891224596, 203]"
1322,"[2364.3801589528557, 3079.647470856723, 223]"
1322,"[2375.69386745184, 2956.610890930264, 212]"
1322,"[2406.8065658240484, 2909.941843371952, 221]"
1322,"[2411.756313292354, 2946.0042892124657, 236]"
1322,"[2355.8948775786166, 3092.375392918081, 223]"
1323,"[3888.1952724098655, 1502.0922420295356, 96]"
1323,"[3835.1622638208746, 1441.988165628679, 32]"
1323,"[3892.4379130969846, 1504.9206691542815, 85]"
1323,"[3876.8815639108807, 1536.0333675264897, 75]"
1323,"[3858.4967876000305, 1519.0628047780128, 58]"
1323,"[3880.4170978168136, 1456.13030125241, 76]"
1323,"[3893.852126659358, 1553.003930274967, 84]"
1323,"[3833.0409434773146, 1449.766340221731, 28]"
1323,"[3859.9110011624034, 1514.8201640908935, 51]"
1323,"[3845.061758757486, 1429.2602435673211, 39]"
1323,"[3835.8693706020613, 1465.322689407835, 28]"
1323,"[3845.768865538673, 1513.4059505285202, 38]"
1323,"[3832.3338366961284, 1458.9587283771561, 24]"
1323,"[3881.8313113791864, 1548.0541828066612, 81]"
1323,"[3883.9526317227464, 1492.1927470929238, 93]"
1323,"[3825.2627688842626, 1420.7749621930825, 16]"
1323,"[3875.467350348508, 1571.388706585817, 67]"
1323,"[3886.781058847492, 1466.7369029702081, 87]"
1323,"[3882.538418160373, 1503.5064555919084, 87]"
1323,"[3866.982068974269, 1516.2343776532664, 65]"
1323,"[3871.2247096613883, 1561.4892116492056, 66]"
1323,"[3852.839933350538, 1454.0089809088504, 44]"
1324,"[3738.9957415795043, 1583.4095218659884, 188]"
1324,"[3727.6820330805194, 1563.6105319927651, 187]"
1324,"[3709.297256769669, 1594.7232303649732, 180]"
1324,"[3705.0546160825497, 1590.480589677854, 172]"
1324,"[3725.5607127369594, 1595.43033714616, 181]"
1324,"[3733.3388873300114, 1655.5344135470164, 191]"
1324,"[3683.8414126469534, 1597.5516574897194, 168]"
1324,"[3708.590149988482, 1548.7612895878476, 171]"
1324,"[3714.2470042379746, 1572.8029201481902, 180]"
1324,"[3693.033800802378, 1555.8323573997131, 166]"
1324,"[3721.3180720498403, 1554.41814383734, 181]"
1324,"[3697.9835482706844, 1566.4389591175113, 170]"
1324,"[3697.2764414894978, 1585.5308422095482, 172]"
1324,"[3716.3683245815346, 1542.3973285571687, 178]"
1328,"[3584.13935649965, 1736.8516933834694, 241]"
1328,"[3598.281492123381, 1695.8395000746495, 245]"
1328,"[3575.6540751254115, 1693.0110729499033, 240]"
1328,"[3582.0180361560906, 1720.5882374161786, 239]"
1328,"[3596.867278561008, 1728.3664120092308, 248]"
1328,"[3589.796210749142, 1667.5552288271876, 241]"
1328,"[3591.917531092702, 1675.3334034202396, 246]"
1329,"[2206.6953467482554, 3087.4256454497754, 45]"
1329,"[2214.4735213413073, 3093.789606480454, 61]"
1329,"[2225.0801230591055, 3080.3545776379096, 54]"
1329,"[2214.4735213413073, 3112.174382791304, 49]"
1329,"[2209.5237738730016, 3037.928170766717, 40]"
1329,"[2216.594841684867, 3091.6682861368945, 49]"
1329,"[2216.594841684867, 3114.295703134864, 61]"
1329,"[2207.402453529442, 3078.23325729435, 30]"
1329,"[2209.5237738730016, 3102.9819946358793, 46]"
1329,"[2201.038492498763, 3107.2246353229984, 37]"
1329,"[2214.473521341308, 3127.730731977408, 46]"
1329,"[2204.5740264046954, 3119.24545060317, 43]"
1329,"[2211.645094216561, 3098.0322471675736, 37]"
1329,"[2209.5237738730016, 3105.8104217606256, 53]"
1330,"[3800.5140315427334, 1526.1338725898781, 216]"
1330,"[3816.0703807288373, 1554.41814383734, 223]"
1330,"[3782.1292552318832, 1531.7907268393706, 210]"
1330,"[3790.614536606122, 1479.4648250315659, 210]"
1330,"[3772.2297602952717, 1533.2049404017434, 205]"
1330,"[3808.999312916972, 1531.7907268393706, 220]"
1330,"[3811.1206332605316, 1522.5983386839455, 222]"
1330,"[3792.735856949682, 1526.8409793710646, 210]"
1330,"[3794.857177293241, 1514.8201640908935, 209]"
1331,"[3147.1473657263637, 2200.7137418418447, 288]"
1331,"[3143.611831820431, 2205.6634893101505, 286]"
1331,"[3153.5113267570423, 2143.438092565734, 293]"
1331,"[3140.783404695685, 2236.776187682359, 276]"
1331,"[3140.783404695685, 2160.4086553142115, 281]"
1331,"[3149.268686069923, 2167.479723126077, 293]"
1331,"[3130.883909759073, 2228.2909063081197, 273]"
1331,"[3144.3189386016174, 2173.843684156756, 278]"
1331,"[3144.3189386016174, 2132.831490847936, 282]"
1331,"[3150.6828996322965, 2174.550790937942, 296]"
1331,"[3159.8752877877214, 2169.6010434696364, 297]"
1331,"[3147.85447250755, 2122.224889130138, 288]"
1332,"[2166.390260220622, 3160.2576439119894, 144]"
1332,"[2153.6623381592644, 3144.7012947258854, 136]"
1332,"[2196.088745030457, 3129.1449455397815, 151]"
1332,"[2183.3608229690994, 3096.6180336052003, 143]"
1332,"[2189.724783999778, 3173.692672754534, 156]"
1332,"[2183.360822969099, 3154.600789662497, 154]"
1332,"[2180.5323958443532, 3120.659664165543, 145]"
1332,"[2179.11818228198, 3174.3997795357204, 153]"
1332,"[2183.360822969099, 3165.914498161482, 156]"
1333,"[2473.2746032555838, 2819.4321753800737, 246]"
1333,"[2479.6385642862624, 2796.0976516009177, 250]"
1335,"[2077.294805791117, 3279.0515831513294, 15]"
1335,"[2078.7090193534905, 3277.637369588956, 13]"
1335,"[2070.930844760438, 3286.829757744382, 6]"
1335,"[2080.8303396970496, 3281.1729034948894, 17]"
1336,"[1831.2216459381987, 3567.5511498754413, 62]"
1336,"[1829.1003255946387, 3524.417636223062, 53]"
1336,"[1860.213023966847, 3489.062297163734, 69]"
1336,"[1820.6150442204005, 3491.8907242884807, 46]"
1336,"[1880.719120621257, 3427.5440072005044, 71]"
1336,"[1805.0586950342963, 3569.672470219001, 45]"
1336,"[1882.13333418363, 3475.62726832119, 77]"
1336,"[1857.384596842101, 3476.3343751023763, 64]"
1336,"[1820.6150442204003, 3531.488704034927, 50]"
1336,"[1864.4556646539663, 3470.677520852884, 66]"
1336,"[1841.8282476559966, 3484.819656476615, 53]"
1336,"[1811.4226560649752, 3576.0364312496795, 45]"
1336,"[1873.6480528093914, 3478.455695445936, 74]"
1336,"[1836.1713934065042, 3547.045053221031, 62]"
1336,"[1872.940946028205, 3412.694764795587, 64]"
1336,"[1852.434849373795, 3462.899346259832, 59]"
1336,"[1821.3221510015867, 3597.249634685276, 53]"
1336,"[1851.7277425926086, 3481.9912293518687, 64]"
1336,"[1866.576984997526, 3485.5267632578016, 68]"
1336,"[1870.8196256846454, 3474.2130547588167, 71]"
1336,"[1829.100325594639, 3476.3343751023763, 51]"
1336,"[1833.342966281758, 3490.4765107261073, 51]"
1336,"[1833.3429662817582, 3453.706958104407, 48]"
1336,"[1808.594228940229, 3529.3673836913676, 44]"
1336,"[1848.8993154678626, 3501.790219225092, 57]"
1336,"[1866.576984997526, 3472.7988411964434, 66]"
1336,"[1838.9998205312506, 3514.5181412864495, 56]"
1336,"[1836.878500187691, 3496.8404717567864, 59]"
1336,"[1832.6358595005715, 3570.379577000187, 64]"
1336,"[1872.940946028205, 3457.949598791526, 64]"
1336,"[1866.5769849975259, 3465.727773384578, 65]"
1336,"[1861.6272375292203, 3531.4887040349267, 71]"
1336,"[1824.8576849075196, 3588.057246529851, 56]"
1338,"[2271.749170617418, 3047.8276657033284, 109]"
1338,"[2256.8999282125005, 3030.1499961736645, 97]"
1338,"[2231.444084089784, 3133.3875862269006, 90]"
1338,"[2219.4232688096135, 3214.7048660633536, 85]"
1338,"[2234.272511214531, 3103.689101417066, 87]"
1338,"[2245.5862197135157, 3103.689101417066, 88]"
1338,"[2263.970996024366, 3058.4342674211266, 105]"
1338,"[2259.02124855606, 3050.6560928280746, 94]"
1338,"[2223.6659094967326, 3151.0652557565645, 94]"
1338,"[2243.4648993699557, 3110.0530624477447, 80]"
1338,"[2232.151190870971, 3151.0652557565645, 93]"
1338,"[2224.373016277919, 3212.583545719794, 87]"
1338,"[2230.0298705274113, 3123.488091290289, 94]"
1338,"[2263.263889243179, 3022.371821580613, 101]"
1338,"[2268.213636711485, 3069.7479759201115, 113]"
1338,"[2261.1425688996196, 3049.9489860468884, 105]"
1338,"[2232.151190870971, 3098.7393539487603, 96]"
1338,"[2249.121753619448, 3057.72716063994, 87]"
1338,"[2256.8999282125005, 3051.363199609261, 102]"
1338,"[2212.352200997748, 3228.8470016870847, 87]"
1338,"[2259.7283553372463, 3071.162189482485, 110]"
1338,"[2242.757792588769, 3085.3043251062154, 98]"
1338,"[2251.9501807441943, 3064.7982284518057, 81]"
1338,"[2238.51515190165, 3123.488091290289, 93]"
1338,"[2251.9501807441948, 3049.2418792657018, 100]"
1338,"[2244.879112932329, 3097.325140386387, 101]"
1338,"[2213.0593077789345, 3212.583545719794, 87]"
1338,"[2256.192821431314, 3049.2418792657018, 86]"
1338,"[2212.352200997748, 3220.361720312846, 84]"
1338,"[2272.4562773986045, 3030.1499961736645, 107]"
1339,"[2587.8259018078047, 2730.3367209505686, 169]"
1339,"[2514.9939033455903, 3059.1413742023133, 177]"
1339,"[2519.2365440327094, 2978.531201147047, 171]"
1339,"[2555.2989898732235, 2905.6992026848325, 160]"
1339,"[2575.097979746447, 2791.147904132612, 149]"
1339,"[2533.37867965644, 2962.974851960943, 180]"
1339,"[2566.612698372208, 2878.829144999743, 160]"
1339,"[2519.943650813896, 3079.647470856723, 181]"
1339,"[2539.0355339059324, 3100.1535675111327, 196]"
1339,"[2524.186291501015, 2943.882968868906, 167]"
1339,"[2524.893398282202, 2999.7444045826433, 180]"
1339,"[2523.4791847198285, 3088.839859012148, 185]"
1339,"[2568.734018715768, 2827.2103499731256, 153]"
1339,"[2498.7304473782997, 3089.5469657933345, 175]"
1339,"[2536.9142135623733, 2912.770270496698, 167]"
1339,"[2519.2365440327094, 2996.915977457897, 176]"
1339,"[2573.6837661840736, 2826.503243191939, 164]"
1339,"[2495.902020253553, 3095.203820042827, 177]"
1339,"[2573.6837661840736, 2768.5204871346423, 151]"
1339,"[2590.654328932551, 2730.3367209505686, 170]"
1339,"[2518.5294372515227, 2984.895162177726, 172]"
1339,"[2539.035533905933, 3110.0530624477447, 195]"
1339,"[2519.943650813896, 2977.82409436586, 175]"
1339,"[2568.026911934581, 2881.65757212449, 162]"
1339,"[2492.3664863476206, 3179.349527004026, 182]"
1339,"[2575.097979746447, 2826.503243191939, 167]"
1339,"[2512.8725830020303, 3066.9195487953652, 183]"
1339,"[2503.6801948466054, 3016.7149673311205, 173]"
1339,"[2536.9142135623733, 3064.091121670619, 194]"
1339,"[2519.2365440327094, 2951.661143461958, 169]"
1339,"[2502.973088065419, 3157.4292167872436, 188]"
1339,"[2512.165476220844, 2940.3474349629732, 167]"
1339,"[2526.307611844575, 2948.8327163372114, 175]"
1339,"[2531.9644660940676, 2998.33019102027, 183]"
1339,"[2522.7720779386423, 3105.103314979439, 192]"
1339,"[2572.2695526217003, 2741.6504294495535, 157]"
1339,"[2577.219300090006, 2811.6540007870217, 167]"
1339,"[2485.2954185357553, 3177.9353134416533, 180]"
1339,"[2481.7598846298224, 3219.6546135316594, 181]"
1339,"[2532.671572875254, 3027.3215690489187, 185]"
1339,"[2497.3162338159264, 3182.885060909959, 184]"
1339,"[2538.328427124746, 2974.995667241114, 180]"
1339,"[2523.4791847198285, 2955.903784149077, 167]"
1339,"[2592.77564927611, 2759.3280989792174, 166]"
1339,"[2534.0857864376267, 3003.2799384885757, 181]"
1339,"[2597.0182899632296, 2684.374780173443, 167]"
1339,"[2509.337049096098, 2985.6022689589126, 166]"
1339,"[2538.328427124746, 2918.42712474619, 167]"
1339,"[2561.662950903902, 2888.021533155169, 164]"
1339,"[2548.2279220613577, 2900.04234843534, 165]"
1339,"[2577.219300090006, 2803.1687194127826, 158]"
1339,"[2537.62132034356, 2933.2763671511075, 176]"
1340,"[2141.641522879093, 3213.2906525009807, 32]"
1340,"[2117.5998923187503, 3218.947506750473, 18]"
1340,"[2143.0557364414663, 3210.4622253762345, 41]"
1340,"[2167.097367001809, 3333.4988053026937, 72]"
1340,"[2160.7334059711297, 3288.9510780879414, 61]"
1340,"[2120.4283194434965, 3200.562730439623, 22]"
1340,"[2123.963853349429, 3341.276979895746, 46]"
1340,"[2170.6329009077413, 3269.152088214718, 69]"
1340,"[2154.3694449404506, 3255.7170593721735, 49]"
1340,"[2135.9846686296005, 3192.077449065384, 33]"
1340,"[2153.6623381592644, 3263.4952339652255, 52]"
1340,"[2142.3486296602796, 3239.453603404883, 45]"
1340,"[2125.3780669118023, 3328.549057834388, 50]"
1340,"[2148.005483909772, 3276.2231560265836, 49]"
1340,"[2122.549639787056, 3239.453603404883, 22]"
1340,"[2122.5496397870565, 3335.6201256462537, 41]"
1340,"[2139.5202025355334, 3204.0982643455554, 42]"
1340,"[2120.4283194434965, 3349.0551544887976, 50]"
1340,"[2172.047114470114, 3359.661756206596, 80]"
1340,"[2171.340007688928, 3279.758689932516, 74]"
1340,"[2163.561833095876, 3373.803891830327, 81]"
1340,"[2133.1562415048543, 3231.675428811831, 37]"
1340,"[2134.570455067227, 3305.2145340552315, 56]"
1340,"[2128.2064940365485, 3194.198769408944, 24]"
1340,"[2149.419697472145, 3277.6373695889565, 59]"
